6.51491e-007,18731.984877541,13801.735598835,10111.454593658,8968.8217136145,4908.2430158308,4840.5314377541,2656.8330447823,2481.206139146,1442.2566130325,790.53267404482
6.51501e-007,19628.230105222,12377.774800428,11619.474187189,11056.044122603,4695.215235575,5311.5992535987,2485.9762981222,2227.5610053425,2087.7625682649,649.53319287622
6.5151e-007,19826.174704921,10151.249947973,10916.677920197,11425.549702285,4672.397094159,5482.3513473157,3067.3306814899,2225.5719419527,2645.3911621753,1470.7454651889
6.5152e-007,20769.566956691,10132.245027202,10678.617525273,10610.850393729,6273.7539749372,4935.3531269506,3317.4128613465,2828.218880516,2281.8463824455,1936.6575561452
6.51529e-007,21838.732035259,11088.183717964,10137.426145684,8316.3760072408,6781.1883905304,3583.7631474506,3537.178143909,3613.4081497043,2717.7055816098,2522.8955667996
6.51539e-007,21142.113284187,12984.500297541,9776.0224907632,6552.7395787466,5742.6888206742,4338.3188380108,4302.3635824306,4331.9737929084,2297.3293300738,2453.8404425995
6.51548e-007,19537.794053248,13162.469021466,9945.2324331939,6609.6995553993,5016.9245143245,4721.1837905175,4298.6970422218,3958.5952098437,1886.2977094533,1922.2090830584
6.51557e-007,18189.719361089,12440.583999898,10123.610637948,7876.3365658292,5354.4895337709,3694.3791759838,3605.6709889265,3567.6531944734,1854.7403443902,2004.699422511
6.51567e-007,19208.17551489,12068.366317521,9405.7069773676,8224.1782685831,5654.3533269768,3069.7592765107,3194.2417654719,3841.9726826092,2377.7210327941,1611.8372447784
6.51576e-007,17509.24978447,11947.916673936,7578.4482133677,7892.2076353554,6277.0836308949,3057.3644616379,2905.749170476,3655.4025545541,2676.2204658004,1208.5002166361
6.51586e-007,17004.651070697,12188.232445225,8863.6621401802,8438.6221391555,6134.5686682544,3771.5987615677,2488.0621248101,3205.5801463418,2534.3536100702,1324.4625180445
6.51595e-007,17235.212901316,11913.405406625,9449.0994470132,7924.6780982772,4652.9544863694,4463.7159741125,2260.138631388,3187.4073414467,2855.1886199291,1696.6283948897
