Measured unit,Wavelength (m)
413.523521,413.523521e-9
413.537517,413.537517e-9
413.5515122,413.5515122e-9
413.5655066,413.5655066e-9
413.5795003,413.5795003e-9
413.5934933,413.5934933e-9
413.6074854,413.6074854e-9
413.6214768,413.6214768e-9
413.6354675,413.6354675e-9
413.6494574,413.6494574e-9
413.6634465,413.6634465e-9
413.6774348,413.6774348e-9
413.6914224,413.6914224e-9
413.7054092,413.7054092e-9
413.7193953,413.7193953e-9
413.7333805,413.7333805e-9
413.7473651,413.7473651e-9
413.7613488,413.7613488e-9
413.7753318,413.7753318e-9
413.789314,413.789314e-9
413.8032955,413.8032955e-9
413.8172762,413.8172762e-9
413.8312561,413.8312561e-9
413.8452353,413.8452353e-9
413.8592137,413.8592137e-9
413.8731913,413.8731913e-9
413.8871682,413.8871682e-9
413.9011443,413.9011443e-9
413.9151196,413.9151196e-9
413.9290942,413.9290942e-9
413.943068,413.943068e-9
413.9570411,413.9570411e-9
413.9710133,413.9710133e-9
413.9849849,413.9849849e-9
413.9989556,413.9989556e-9
414.0129256,414.0129256e-9
414.0268948,414.0268948e-9
414.0408633,414.0408633e-9
414.054831,414.054831e-9
414.0687979,414.0687979e-9
414.0827641,414.0827641e-9
414.0967295,414.0967295e-9
414.1106941,414.1106941e-9
414.124658,414.124658e-9
414.1386211,414.1386211e-9
414.1525834,414.1525834e-9
414.166545,414.166545e-9
414.1805058,414.1805058e-9
414.1944658,414.1944658e-9
414.2084251,414.2084251e-9
414.2223836,414.2223836e-9
414.2363414,414.2363414e-9
414.2502983,414.2502983e-9
414.2642546,414.2642546e-9
414.27821,414.27821e-9
414.2921647,414.2921647e-9
414.3061186,414.3061186e-9
414.3200718,414.3200718e-9
414.3340242,414.3340242e-9
414.3479758,414.3479758e-9
414.3619267,414.3619267e-9
414.3758768,414.3758768e-9
414.3898261,414.3898261e-9
414.4037747,414.4037747e-9
414.4177225,414.4177225e-9
414.4316695,414.4316695e-9
414.4456158,414.4456158e-9
414.4595613,414.4595613e-9
414.4735061,414.4735061e-9
414.4874501,414.4874501e-9
414.5013933,414.5013933e-9
414.5153357,414.5153357e-9
414.5292774,414.5292774e-9
414.5432183,414.5432183e-9
414.5571585,414.5571585e-9
414.5710979,414.5710979e-9
414.5850365,414.5850365e-9
414.5989744,414.5989744e-9
414.6129115,414.6129115e-9
414.6268478,414.6268478e-9
414.6407834,414.6407834e-9
414.6547182,414.6547182e-9
414.6686522,414.6686522e-9
414.6825855,414.6825855e-9
414.696518,414.696518e-9
414.7104498,414.7104498e-9
414.7243807,414.7243807e-9
414.7383109,414.7383109e-9
414.7522404,414.7522404e-9
414.7661691,414.7661691e-9
414.780097,414.780097e-9
414.7940242,414.7940242e-9
414.8079505,414.8079505e-9
414.8218762,414.8218762e-9
414.835801,414.835801e-9
414.8497251,414.8497251e-9
414.8636485,414.8636485e-9
414.877571,414.877571e-9
414.8914928,414.8914928e-9
414.9054139,414.9054139e-9
414.9193341,414.9193341e-9
414.9332536,414.9332536e-9
414.9471724,414.9471724e-9
414.9610904,414.9610904e-9
414.9750076,414.9750076e-9
414.988924,414.988924e-9
415.0028397,415.0028397e-9
415.0167546,415.0167546e-9
415.0306688,415.0306688e-9
415.0445822,415.0445822e-9
415.0584948,415.0584948e-9
415.0724066,415.0724066e-9
415.0863177,415.0863177e-9
415.1002281,415.1002281e-9
415.1141376,415.1141376e-9
415.1280464,415.1280464e-9
415.1419545,415.1419545e-9
415.1558617,415.1558617e-9
415.1697682,415.1697682e-9
415.183674,415.183674e-9
415.1975789,415.1975789e-9
415.2114832,415.2114832e-9
415.2253866,415.2253866e-9
415.2392893,415.2392893e-9
415.2531912,415.2531912e-9
415.2670923,415.2670923e-9
415.2809927,415.2809927e-9
415.2948923,415.2948923e-9
415.3087912,415.3087912e-9
415.3226893,415.3226893e-9
415.3365866,415.3365866e-9
415.3504832,415.3504832e-9
415.364379,415.364379e-9
415.378274,415.378274e-9
415.3921683,415.3921683e-9
415.4060618,415.4060618e-9
415.4199545,415.4199545e-9
415.4338465,415.4338465e-9
415.4477377,415.4477377e-9
415.4616281,415.4616281e-9
415.4755178,415.4755178e-9
415.4894067,415.4894067e-9
415.5032949,415.5032949e-9
415.5171823,415.5171823e-9
415.5310689,415.5310689e-9
415.5449547,415.5449547e-9
415.5588398,415.5588398e-9
415.5727241,415.5727241e-9
415.5866077,415.5866077e-9
415.6004905,415.6004905e-9
415.6143725,415.6143725e-9
415.6282538,415.6282538e-9
415.6421343,415.6421343e-9
415.656014,415.656014e-9
415.669893,415.669893e-9
415.6837712,415.6837712e-9
415.6976486,415.6976486e-9
415.7115253,415.7115253e-9
415.7254012,415.7254012e-9
415.7392764,415.7392764e-9
415.7531507,415.7531507e-9
415.7670243,415.7670243e-9
415.7808972,415.7808972e-9
415.7947693,415.7947693e-9
415.8086406,415.8086406e-9
415.8225112,415.8225112e-9
415.836381,415.836381e-9
415.85025,415.85025e-9
415.8641182,415.8641182e-9
415.8779857,415.8779857e-9
415.8918525,415.8918525e-9
415.9057184,415.9057184e-9
415.9195836,415.9195836e-9
415.9334481,415.9334481e-9
415.9473117,415.9473117e-9
415.9611747,415.9611747e-9
415.9750368,415.9750368e-9
415.9888982,415.9888982e-9
416.0027588,416.0027588e-9
416.0166186,416.0166186e-9
416.0304777,416.0304777e-9
416.044336,416.044336e-9
416.0581936,416.0581936e-9
416.0720504,416.0720504e-9
416.0859064,416.0859064e-9
416.0997617,416.0997617e-9
416.1136162,416.1136162e-9
416.1274699,416.1274699e-9
416.1413228,416.1413228e-9
416.155175,416.155175e-9
416.1690265,416.1690265e-9
416.1828772,416.1828772e-9
416.1967271,416.1967271e-9
416.2105762,416.2105762e-9
416.2244246,416.2244246e-9
416.2382722,416.2382722e-9
416.252119,416.252119e-9
416.2659651,416.2659651e-9
416.2798104,416.2798104e-9
416.293655,416.293655e-9
416.3074988,416.3074988e-9
416.3213418,416.3213418e-9
416.335184,416.335184e-9
416.3490255,416.3490255e-9
416.3628663,416.3628663e-9
416.3767062,416.3767062e-9
416.3905454,416.3905454e-9
416.4043838,416.4043838e-9
416.4182215,416.4182215e-9
416.4320584,416.4320584e-9
416.4458946,416.4458946e-9
416.4597299,416.4597299e-9
416.4735645,416.4735645e-9
416.4873984,416.4873984e-9
416.5012315,416.5012315e-9
416.5150638,416.5150638e-9
416.5288953,416.5288953e-9
416.5427261,416.5427261e-9
416.5565561,416.5565561e-9
416.5703854,416.5703854e-9
416.5842139,416.5842139e-9
416.5980416,416.5980416e-9
416.6118685,416.6118685e-9
416.6256947,416.6256947e-9
416.6395202,416.6395202e-9
416.6533448,416.6533448e-9
416.6671687,416.6671687e-9
416.6809919,416.6809919e-9
416.6948142,416.6948142e-9
416.7086358,416.7086358e-9
416.7224567,416.7224567e-9
416.7362768,416.7362768e-9
416.7500961,416.7500961e-9
416.7639146,416.7639146e-9
416.7777324,416.7777324e-9
416.7915494,416.7915494e-9
416.8053657,416.8053657e-9
416.8191812,416.8191812e-9
416.8329959,416.8329959e-9
416.8468098,416.8468098e-9
416.860623,416.860623e-9
416.8744354,416.8744354e-9
416.8882471,416.8882471e-9
416.902058,416.902058e-9
416.8714916,416.8714916e-9
416.8858844,416.8858844e-9
416.9002764,416.9002764e-9
416.9146676,416.9146676e-9
416.9290581,416.9290581e-9
416.9434477,416.9434477e-9
416.9578366,416.9578366e-9
416.9722248,416.9722248e-9
416.9866121,416.9866121e-9
417.0009987,417.0009987e-9
417.0153845,417.0153845e-9
417.0297695,417.0297695e-9
417.0441537,417.0441537e-9
417.0585372,417.0585372e-9
417.0729199,417.0729199e-9
417.0873018,417.0873018e-9
417.1016829,417.1016829e-9
417.1160633,417.1160633e-9
417.1304428,417.1304428e-9
417.1448216,417.1448216e-9
417.1591997,417.1591997e-9
417.1735769,417.1735769e-9
417.1879534,417.1879534e-9
417.202329,417.202329e-9
417.216704,417.216704e-9
417.2310781,417.2310781e-9
417.2454514,417.2454514e-9
417.259824,417.259824e-9
417.2741958,417.2741958e-9
417.2885668,417.2885668e-9
417.3029371,417.3029371e-9
417.3173066,417.3173066e-9
417.3316752,417.3316752e-9
417.3460432,417.3460432e-9
417.3604103,417.3604103e-9
417.3747767,417.3747767e-9
417.3891422,417.3891422e-9
417.403507,417.403507e-9
417.4178711,417.4178711e-9
417.4322343,417.4322343e-9
417.4465968,417.4465968e-9
417.4609585,417.4609585e-9
417.4753194,417.4753194e-9
417.4896795,417.4896795e-9
417.5040389,417.5040389e-9
417.5183975,417.5183975e-9
417.5327553,417.5327553e-9
417.5471123,417.5471123e-9
417.5614686,417.5614686e-9
417.5758241,417.5758241e-9
417.5901788,417.5901788e-9
417.6045327,417.6045327e-9
417.6188858,417.6188858e-9
417.6332382,417.6332382e-9
417.6475898,417.6475898e-9
417.6619406,417.6619406e-9
417.6762906,417.6762906e-9
417.6906399,417.6906399e-9
417.7049884,417.7049884e-9
417.7193361,417.7193361e-9
417.733683,417.733683e-9
417.7480291,417.7480291e-9
417.7623745,417.7623745e-9
417.7767191,417.7767191e-9
417.7910629,417.7910629e-9
417.805406,417.805406e-9
417.8197482,417.8197482e-9
417.8340897,417.8340897e-9
417.8484304,417.8484304e-9
417.8627703,417.8627703e-9
417.8771095,417.8771095e-9
417.8914479,417.8914479e-9
417.9057855,417.9057855e-9
417.9201223,417.9201223e-9
417.9344583,417.9344583e-9
417.9487936,417.9487936e-9
417.9631281,417.9631281e-9
417.9774618,417.9774618e-9
417.9917947,417.9917947e-9
418.0061269,418.0061269e-9
418.0204583,418.0204583e-9
418.0347889,418.0347889e-9
418.0491187,418.0491187e-9
418.0634477,418.0634477e-9
418.077776,418.077776e-9
418.0921035,418.0921035e-9
418.1064302,418.1064302e-9
418.1207561,418.1207561e-9
418.1350813,418.1350813e-9
418.1494057,418.1494057e-9
418.1637293,418.1637293e-9
418.1780521,418.1780521e-9
418.1923742,418.1923742e-9
418.2066954,418.2066954e-9
418.2210159,418.2210159e-9
418.2353356,418.2353356e-9
418.2496546,418.2496546e-9
418.2639728,418.2639728e-9
418.2782901,418.2782901e-9
418.2926067,418.2926067e-9
418.3069226,418.3069226e-9
418.3212376,418.3212376e-9
418.3355519,418.3355519e-9
418.3498654,418.3498654e-9
418.3641781,418.3641781e-9
418.3784901,418.3784901e-9
418.3928012,418.3928012e-9
418.4071116,418.4071116e-9
418.4214212,418.4214212e-9
418.4357301,418.4357301e-9
418.4500381,418.4500381e-9
418.4643454,418.4643454e-9
418.4786519,418.4786519e-9
418.4929576,418.4929576e-9
418.5072626,418.5072626e-9
418.5215668,418.5215668e-9
418.5358702,418.5358702e-9
418.5501728,418.5501728e-9
418.5644746,418.5644746e-9
418.5787757,418.5787757e-9
418.593076,418.593076e-9
418.6073755,418.6073755e-9
418.6216742,418.6216742e-9
418.6359722,418.6359722e-9
418.6502693,418.6502693e-9
418.6645657,418.6645657e-9
418.6788613,418.6788613e-9
418.6931562,418.6931562e-9
418.7074503,418.7074503e-9
418.7217435,418.7217435e-9
418.7360361,418.7360361e-9
418.7503278,418.7503278e-9
418.7646187,418.7646187e-9
418.7789089,418.7789089e-9
418.7931983,418.7931983e-9
418.8074869,418.8074869e-9
418.8217748,418.8217748e-9
418.8360619,418.8360619e-9
418.8503482,418.8503482e-9
418.8646337,418.8646337e-9
418.8789184,418.8789184e-9
418.8932024,418.8932024e-9
418.9074856,418.9074856e-9
418.921768,418.921768e-9
418.9360496,418.9360496e-9
418.9503304,418.9503304e-9
418.9646105,418.9646105e-9
418.9788898,418.9788898e-9
418.9931683,418.9931683e-9
419.0074461,419.0074461e-9
419.021723,419.021723e-9
419.0359992,419.0359992e-9
419.0502746,419.0502746e-9
419.0645493,419.0645493e-9
419.0788231,419.0788231e-9
419.0930962,419.0930962e-9
419.1073685,419.1073685e-9
419.12164,419.12164e-9
419.1359108,419.1359108e-9
419.1501807,419.1501807e-9
419.1644499,419.1644499e-9
419.1787183,419.1787183e-9
419.192986,419.192986e-9
419.2072528,419.2072528e-9
419.2215189,419.2215189e-9
419.2357842,419.2357842e-9
419.2500487,419.2500487e-9
419.2643125,419.2643125e-9
419.2785755,419.2785755e-9
419.2928377,419.2928377e-9
419.3070991,419.3070991e-9
419.3213597,419.3213597e-9
419.3356196,419.3356196e-9
419.3498787,419.3498787e-9
419.364137,419.364137e-9
419.3783945,419.3783945e-9
419.3926512,419.3926512e-9
419.4069072,419.4069072e-9
419.4211624,419.4211624e-9
419.4354168,419.4354168e-9
419.4496705,419.4496705e-9
419.4639234,419.4639234e-9
419.4781754,419.4781754e-9
419.4924268,419.4924268e-9
419.5066773,419.5066773e-9
419.520927,419.520927e-9
419.535176,419.535176e-9
419.5494242,419.5494242e-9
419.5636717,419.5636717e-9
419.5779183,419.5779183e-9
419.5921642,419.5921642e-9
419.6064093,419.6064093e-9
419.6206536,419.6206536e-9
419.6348971,419.6348971e-9
419.6491399,419.6491399e-9
419.6633819,419.6633819e-9
419.6776231,419.6776231e-9
419.6918635,419.6918635e-9
419.7061031,419.7061031e-9
419.720342,419.720342e-9
419.7345801,419.7345801e-9
419.7488174,419.7488174e-9
419.763054,419.763054e-9
419.7772897,419.7772897e-9
419.7915247,419.7915247e-9
419.8057589,419.8057589e-9
419.8199924,419.8199924e-9
419.834225,419.834225e-9
419.8484569,419.8484569e-9
419.862688,419.862688e-9
419.8769183,419.8769183e-9
419.8911479,419.8911479e-9
419.9053766,419.9053766e-9
419.9196046,419.9196046e-9
419.9338319,419.9338319e-9
419.9480583,419.9480583e-9
419.9622839,419.9622839e-9
419.9765088,419.9765088e-9
419.9907329,419.9907329e-9
420.0049563,420.0049563e-9
420.0191788,420.0191788e-9
420.0334006,420.0334006e-9
420.0476216,420.0476216e-9
420.0618418,420.0618418e-9
420.0760612,420.0760612e-9
420.0902799,420.0902799e-9
420.1044978,420.1044978e-9
420.1187149,420.1187149e-9
420.1329312,420.1329312e-9
420.1471468,420.1471468e-9
420.1613616,420.1613616e-9
420.1755756,420.1755756e-9
420.1897888,420.1897888e-9
420.2040012,420.2040012e-9
420.2182129,420.2182129e-9
420.2324238,420.2324238e-9
420.2466339,420.2466339e-9
420.2608432,420.2608432e-9
420.2750518,420.2750518e-9
420.2892596,420.2892596e-9
420.3034666,420.3034666e-9
420.3176728,420.3176728e-9
420.3318782,420.3318782e-9
420.3460829,420.3460829e-9
420.3602868,420.3602868e-9
420.3744899,420.3744899e-9
420.3886923,420.3886923e-9
420.4028938,420.4028938e-9
420.4170946,420.4170946e-9
420.4312946,420.4312946e-9
420.4454938,420.4454938e-9
420.4596923,420.4596923e-9
420.47389,420.47389e-9
420.4880869,420.4880869e-9
420.502283,420.502283e-9
420.5164783,420.5164783e-9
420.5306729,420.5306729e-9
420.5448667,420.5448667e-9
420.5590597,420.5590597e-9
420.5732519,420.5732519e-9
420.5874434,420.5874434e-9
420.6016341,420.6016341e-9
420.615824,420.615824e-9
420.6300131,420.6300131e-9
420.6442014,420.6442014e-9
420.658389,420.658389e-9
420.6725758,420.6725758e-9
420.6867618,420.6867618e-9
420.700947,420.700947e-9
420.7151315,420.7151315e-9
420.7293152,420.7293152e-9
420.7434981,420.7434981e-9
420.7576802,420.7576802e-9
420.7718616,420.7718616e-9
420.7860421,420.7860421e-9
420.8002219,420.8002219e-9
420.814401,420.814401e-9
420.8285792,420.8285792e-9
420.8427567,420.8427567e-9
420.8569334,420.8569334e-9
420.8711093,420.8711093e-9
420.8852844,420.8852844e-9
420.8994587,420.8994587e-9
420.9136323,420.9136323e-9
420.9278051,420.9278051e-9
420.9419771,420.9419771e-9
420.9561484,420.9561484e-9
420.9703189,420.9703189e-9
420.9844885,420.9844885e-9
420.9986575,420.9986575e-9
421.0128256,421.0128256e-9
421.026993,421.026993e-9
421.0411595,421.0411595e-9
421.0553253,421.0553253e-9
421.0694904,421.0694904e-9
421.0836546,421.0836546e-9
421.0978181,421.0978181e-9
421.1119808,421.1119808e-9
421.1261427,421.1261427e-9
421.1403038,421.1403038e-9
421.1544642,421.1544642e-9
421.1686238,421.1686238e-9
421.1827826,421.1827826e-9
421.1969406,421.1969406e-9
421.2110979,421.2110979e-9
421.2252543,421.2252543e-9
421.23941,421.23941e-9
421.253565,421.253565e-9
421.2677191,421.2677191e-9
421.2818725,421.2818725e-9
421.2960251,421.2960251e-9
421.3101769,421.3101769e-9
421.3243279,421.3243279e-9
421.3384782,421.3384782e-9
421.3526276,421.3526276e-9
421.3667764,421.3667764e-9
421.3809243,421.3809243e-9
421.3950714,421.3950714e-9
421.4092178,421.4092178e-9
421.4233634,421.4233634e-9
421.4375082,421.4375082e-9
421.4516522,421.4516522e-9
421.4657955,421.4657955e-9
421.479938,421.479938e-9
421.4940797,421.4940797e-9
421.5082206,421.5082206e-9
421.5223608,421.5223608e-9
421.5365001,421.5365001e-9
421.5506387,421.5506387e-9
421.5647766,421.5647766e-9
421.5789136,421.5789136e-9
421.5930499,421.5930499e-9
421.6071854,421.6071854e-9
421.6213201,421.6213201e-9
421.635454,421.635454e-9
421.6495871,421.6495871e-9
421.6637195,421.6637195e-9
421.6778511,421.6778511e-9
421.6919819,421.6919819e-9
421.706112,421.706112e-9
421.7202413,421.7202413e-9
421.7343698,421.7343698e-9
421.7484975,421.7484975e-9
421.7626244,421.7626244e-9
421.7767506,421.7767506e-9
421.7908759,421.7908759e-9
421.8050005,421.8050005e-9
421.8191244,421.8191244e-9
421.8332474,421.8332474e-9
421.8473697,421.8473697e-9
421.8614912,421.8614912e-9
421.8756119,421.8756119e-9
421.8897318,421.8897318e-9
421.903851,421.903851e-9
421.9179694,421.9179694e-9
421.932087,421.932087e-9
421.9462038,421.9462038e-9
421.9603199,421.9603199e-9
421.9744352,421.9744352e-9
421.9885497,421.9885497e-9
422.0026634,422.0026634e-9
422.0167763,422.0167763e-9
422.0308885,422.0308885e-9
422.0449999,422.0449999e-9
422.0591105,422.0591105e-9
422.0732203,422.0732203e-9
422.0873294,422.0873294e-9
422.1014377,422.1014377e-9
422.1155452,422.1155452e-9
422.1296519,422.1296519e-9
422.1437578,422.1437578e-9
422.157863,422.157863e-9
422.1719674,422.1719674e-9
422.186071,422.186071e-9
422.2001739,422.2001739e-9
422.2142759,422.2142759e-9
422.2283772,422.2283772e-9
422.2424777,422.2424777e-9
422.2565774,422.2565774e-9
422.2706764,422.2706764e-9
422.2847746,422.2847746e-9
422.298872,422.298872e-9
422.3129686,422.3129686e-9
422.3270644,422.3270644e-9
422.3411595,422.3411595e-9
422.3552538,422.3552538e-9
422.3693473,422.3693473e-9
422.38344,422.38344e-9
422.397532,422.397532e-9
422.4116232,422.4116232e-9
422.4257136,422.4257136e-9
422.4398032,422.4398032e-9
422.453892,422.453892e-9
422.4679801,422.4679801e-9
422.4820674,422.4820674e-9
422.4961539,422.4961539e-9
422.5102396,422.5102396e-9
422.5243246,422.5243246e-9
422.5384088,422.5384088e-9
422.5524922,422.5524922e-9
422.5665748,422.5665748e-9
422.5806567,422.5806567e-9
422.5947377,422.5947377e-9
422.608818,422.608818e-9
422.6228976,422.6228976e-9
422.6369763,422.6369763e-9
422.6510543,422.6510543e-9
422.6651314,422.6651314e-9
422.6792079,422.6792079e-9
422.6932835,422.6932835e-9
422.7073583,422.7073583e-9
422.7214324,422.7214324e-9
422.7355057,422.7355057e-9
422.7495782,422.7495782e-9
422.76365,422.76365e-9
422.777721,422.777721e-9
422.7917911,422.7917911e-9
422.8058606,422.8058606e-9
422.8199292,422.8199292e-9
422.833997,422.833997e-9
422.8480641,422.8480641e-9
422.8621304,422.8621304e-9
422.876196,422.876196e-9
422.8902607,422.8902607e-9
422.9043247,422.9043247e-9
422.9183879,422.9183879e-9
422.9324503,422.9324503e-9
422.9465119,422.9465119e-9
422.9605728,422.9605728e-9
422.9746329,422.9746329e-9
422.9886922,422.9886922e-9
423.0027507,423.0027507e-9
423.0168085,423.0168085e-9
423.0308654,423.0308654e-9
423.0449216,423.0449216e-9
423.0589771,423.0589771e-9
423.0730317,423.0730317e-9
423.0870856,423.0870856e-9
423.1011387,423.1011387e-9
423.115191,423.115191e-9
423.1292425,423.1292425e-9
423.1432933,423.1432933e-9
423.1573432,423.1573432e-9
423.1713924,423.1713924e-9
423.1854409,423.1854409e-9
423.1994885,423.1994885e-9
423.2135354,423.2135354e-9
423.2275815,423.2275815e-9
423.2416268,423.2416268e-9
423.2556713,423.2556713e-9
423.2697151,423.2697151e-9
423.2837581,423.2837581e-9
423.2978003,423.2978003e-9
423.3118417,423.3118417e-9
423.3258824,423.3258824e-9
423.3399222,423.3399222e-9
423.3539613,423.3539613e-9
423.3679996,423.3679996e-9
423.3820372,423.3820372e-9
423.3960739,423.3960739e-9
423.4101099,423.4101099e-9
423.4241451,423.4241451e-9
423.4381796,423.4381796e-9
423.4522132,423.4522132e-9
423.4662461,423.4662461e-9
423.4802782,423.4802782e-9
423.4943095,423.4943095e-9
423.5083401,423.5083401e-9
423.5223698,423.5223698e-9
423.5363988,423.5363988e-9
423.550427,423.550427e-9
423.5644545,423.5644545e-9
423.5784811,423.5784811e-9
423.592507,423.592507e-9
423.6065321,423.6065321e-9
423.6205565,423.6205565e-9
423.63458,423.63458e-9
423.6486028,423.6486028e-9
423.6626248,423.6626248e-9
423.676646,423.676646e-9
423.6906664,423.6906664e-9
423.7046861,423.7046861e-9
423.718705,423.718705e-9
423.7327231,423.7327231e-9
423.7467404,423.7467404e-9
423.760757,423.760757e-9
423.7747727,423.7747727e-9
423.7887877,423.7887877e-9
423.802802,423.802802e-9
423.7735357,423.7735357e-9
423.788151,423.788151e-9
423.8027655,423.8027655e-9
423.8173792,423.8173792e-9
423.8319921,423.8319921e-9
